,market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate
147,KRW-ETH,2023-05-01,2023-05-01T09:00:00,2506000.0,2529000.0,2437000.0,2461000.0,1682985599774,38874540295.98831,15709.55278897,2506000.0,-45000.0,-0.0179569034
148,KRW-ETH,2023-05-02,2023-05-02T09:00:00,2462000.0,2522000.0,2443000.0,2504000.0,1683071996600,27625751421.25152,11158.90118877,2461000.0,43000.0,0.0174725721
149,KRW-ETH,2023-05-03,2023-05-03T09:00:00,2502000.0,2561000.0,2475000.0,2542000.0,1683158398918,36544374268.83767,14557.35902083,2504000.0,38000.0,0.0151757188
150,KRW-ETH,2023-05-04,2023-05-04T09:00:00,2540000.0,2556000.0,2503000.0,2509000.0,1683244797864,29717272962.80344,11725.09750625,2542000.0,-33000.0,-0.012981904
151,KRW-ETH,2023-05-05,2023-05-05T09:00:00,2509000.0,2655000.0,2507000.0,2639000.0,1683331195436,66903555115.90557,25859.92550711,2509000.0,130000.0,0.0518134715
152,KRW-ETH,2023-05-06,2023-05-06T09:00:00,2638000.0,2674000.0,2501000.0,2540000.0,1683417599558,70672993340.67754,27430.42628511,2639000.0,-99000.0,-0.0375142099
153,KRW-ETH,2023-05-07,2023-05-07T09:00:00,2541000.0,2576000.0,2509000.0,2510000.0,1683503999746,36288925952.28291,14244.18122268,2540000.0,-30000.0,-0.0118110236
154,KRW-ETH,2023-05-08,2023-05-08T09:00:00,2510000.0,2527000.0,2455000.0,2486000.0,1683590399497,54994082536.47454,22088.99092266,2510000.0,-24000.0,-0.009561753
155,KRW-ETH,2023-05-09,2023-05-09T09:00:00,2486000.0,2504000.0,2457000.0,2483000.0,1683676796523,34336732469.59829,13839.66285181,2486000.0,-3000.0,-0.0012067578
156,KRW-ETH,2023-05-10,2023-05-10T09:00:00,2483000.0,2531000.0,2439000.0,2469000.0,1683763195212,48192722505.42713,19391.12775649,2483000.0,-14000.0,-0.0056383407
157,KRW-ETH,2023-05-11,2023-05-11T09:00:00,2469000.0,2477000.0,2410000.0,2421000.0,1683849596513,31902637555.31541,13047.85646707,2469000.0,-48000.0,-0.0194410693
158,KRW-ETH,2023-05-12,2023-05-12T09:00:00,2421000.0,2465000.0,2350000.0,2452000.0,1683935996264,42134626509.34897,17564.99947666,2421000.0,31000.0,0.0128046262
159,KRW-ETH,2023-05-13,2023-05-13T09:00:00,2450000.0,2465000.0,2426000.0,2441000.0,1684022396530,17777146387.96908,7265.30463506,2452000.0,-11000.0,-0.0044861338
160,KRW-ETH,2023-05-14,2023-05-14T09:00:00,2441000.0,2465000.0,2434000.0,2436000.0,1684108799911,17524969392.16239,7164.85102746,2441000.0,-5000.0,-0.0020483408
161,KRW-ETH,2023-05-15,2023-05-15T09:00:00,2435000.0,2487000.0,2418000.0,2448000.0,1684195196344,29943117400.55538,12176.26025979,2436000.0,12000.0,0.0049261084
162,KRW-ETH,2023-05-16,2023-05-16T09:00:00,2448000.0,2473000.0,2430000.0,2455000.0,1684281597179,21774912697.48198,8888.33191864,2448000.0,7000.0,0.0028594771
163,KRW-ETH,2023-05-17,2023-05-17T09:00:00,2455000.0,2472000.0,2416000.0,2442000.0,1684367999972,27240631307.65154,11156.72231935,2455000.0,-13000.0,-0.0052953157
164,KRW-ETH,2023-05-18,2023-05-18T09:00:00,2442000.0,2460000.0,2405000.0,2432000.0,1684454397376,20768077831.13614,8501.05575966,2442000.0,-10000.0,-0.0040950041
165,KRW-ETH,2023-05-19,2023-05-19T09:00:00,2433000.0,2455000.0,2418000.0,2435000.0,1684540793546,15709292855.15476,6455.63854209,2432000.0,3000.0,0.0012335526
166,KRW-ETH,2023-05-20,2023-05-20T09:00:00,2435000.0,2458000.0,2433000.0,2444000.0,1684627196297,8780497308.37089,3593.67667048,2435000.0,9000.0,0.0036960986
167,KRW-ETH,2023-05-21,2023-05-21T09:00:00,2444000.0,2455000.0,2428000.0,2430000.0,1684713593518,11128399274.15181,4559.65227999,2444000.0,-14000.0,-0.0057283142
168,KRW-ETH,2023-05-22,2023-05-22T09:00:00,2432000.0,2446000.0,2410000.0,2431000.0,1684799994413,21684967406.97454,8934.95873873,2430000.0,1000.0,0.0004115226
169,KRW-ETH,2023-05-23,2023-05-23T09:00:00,2431000.0,2490000.0,2425000.0,2478000.0,1684886396468,28938563209.29938,11718.46251175,2431000.0,47000.0,0.0193336076
170,KRW-ETH,2023-05-24,2023-05-24T09:00:00,2477000.0,2481000.0,2395000.0,2420000.0,1684972798928,33808822336.43844,13895.1467431,2478000.0,-58000.0,-0.0234059726
171,KRW-ETH,2023-05-25,2023-05-25T09:00:00,2420000.0,2439000.0,2380000.0,2424000.0,1685059190964,24293696257.55716,10107.51919019,2420000.0,4000.0,0.0016528926
172,KRW-ETH,2023-05-26,2023-05-26T09:00:00,2423000.0,2464000.0,2411000.0,2448000.0,1685145595988,20154435922.53573,8267.90111888,2424000.0,24000.0,0.0099009901
173,KRW-ETH,2023-05-27,2023-05-27T09:00:00,2445000.0,2458000.0,2432000.0,2444000.0,1685231999187,12589290345.4662,5144.13257379,2448000.0,-4000.0,-0.0016339869
174,KRW-ETH,2023-05-28,2023-05-28T09:00:00,2445000.0,2550000.0,2439000.0,2542000.0,1685318394896,35557449977.51373,14274.730884,2444000.0,98000.0,0.0400981997
175,KRW-ETH,2023-05-29,2023-05-29T09:00:00,2540000.0,2566000.0,2508000.0,2523000.0,1685404797819,28369093436.9858,11183.74734608,2542000.0,-19000.0,-0.0074744296
176,KRW-ETH,2023-05-30,2023-05-30T09:00:00,2522000.0,2558000.0,2509000.0,2528000.0,1685491194429,23425021613.40484,9231.34999814,2523000.0,5000.0,0.0019817677
177,KRW-ETH,2023-05-31,2023-05-31T09:00:00,2529000.0,2541000.0,2480000.0,2504000.0,1685577599898,27599124967.33986,11020.11830343,2528000.0,-24000.0,-0.0094936709
178,KRW-ETH,2023-06-01,2023-06-01T09:00:00,2504000.0,2523000.0,2467000.0,2485000.0,1685663998464,21661578173.24414,8684.99495383,2504000.0,-19000.0,-0.0075878594
179,KRW-ETH,2023-06-02,2023-06-02T09:00:00,2487000.0,2531000.0,2470000.0,2524000.0,1685750394246,22762089782.47167,9085.26449827,2485000.0,39000.0,0.015694165
180,KRW-ETH,2023-06-03,2023-06-03T09:00:00,2524000.0,2528000.0,2501000.0,2507000.0,1685836799693,10937476164.31932,4347.15329853,2524000.0,-17000.0,-0.0067353407
181,KRW-ETH,2023-06-04,2023-06-04T09:00:00,2507000.0,2525000.0,2496000.0,2502000.0,1685923195948,11879663475.62171,4729.98669462,2507000.0,-5000.0,-0.0019944156
182,KRW-ETH,2023-06-05,2023-06-05T09:00:00,2503000.0,2503000.0,2390000.0,2414000.0,1686009594082,45083775429.0867,18452.67523129,2502000.0,-88000.0,-0.0351718625
183,KRW-ETH,2023-06-06,2023-06-06T09:00:00,2413000.0,2502000.0,2380000.0,2482000.0,1686095997531,39440322382.72837,16219.34920318,2414000.0,68000.0,0.0281690141
184,KRW-ETH,2023-06-07,2023-06-07T09:00:00,2480000.0,2494000.0,2422000.0,2430000.0,1686182398685,31894662238.33231,12951.97681952,2482000.0,-52000.0,-0.0209508461
185,KRW-ETH,2023-06-08,2023-06-08T09:00:00,2431000.0,2457000.0,2425000.0,2438000.0,1686268799903,15399419493.94898,6313.34425442,2430000.0,8000.0,0.0032921811
186,KRW-ETH,2023-06-09,2023-06-09T09:00:00,2437000.0,2441000.0,2415000.0,2421000.0,1686355187881,15196401045.13274,6264.20782221,2438000.0,-17000.0,-0.0069729286
187,KRW-ETH,2023-06-10,2023-06-10T09:00:00,2421000.0,2429000.0,2290000.0,2329000.0,1686441597611,64178455887.80963,27377.42686564,2421000.0,-92000.0,-0.0380008261
188,KRW-ETH,2023-06-11,2023-06-11T09:00:00,2329000.0,2351000.0,2311000.0,2324000.0,1686527996623,19166356043.23203,8239.54132731,2329000.0,-5000.0,-0.0021468441
189,KRW-ETH,2023-06-12,2023-06-12T09:00:00,2324000.0,2327000.0,2277000.0,2293000.0,1686614393501,22484903795.63542,9786.06395133,2324000.0,-31000.0,-0.0133390706
190,KRW-ETH,2023-06-13,2023-06-13T09:00:00,2293000.0,2309000.0,2270000.0,2273000.0,1686700796123,34606446486.60903,15133.86526636,2293000.0,-20000.0,-0.008722198
191,KRW-ETH,2023-06-14,2023-06-14T09:00:00,2274000.0,2289000.0,2154000.0,2168000.0,1686787193901,42930457100.08296,19326.2334054,2273000.0,-105000.0,-0.0461944567
192,KRW-ETH,2023-06-15,2023-06-15T09:00:00,2169000.0,2192000.0,2130000.0,2179000.0,1686873588587,37018045433.34956,17144.63501461,2168000.0,11000.0,0.0050738007
193,KRW-ETH,2023-06-16,2023-06-16T09:00:00,2178000.0,2265000.0,2168000.0,2253000.0,1686959999608,27887814456.37627,12652.51697208,2179000.0,74000.0,0.0339605324
194,KRW-ETH,2023-06-17,2023-06-17T09:00:00,2251000.0,2310000.0,2246000.0,2267000.0,1687046398411,21522675610.60382,9451.17782492,2253000.0,14000.0,0.006213937
195,KRW-ETH,2023-06-18,2023-06-18T09:00:00,2265000.0,2287000.0,2248000.0,2253000.0,1687132796535,13558907241.92145,5981.68886874,2267000.0,-14000.0,-0.0061755624
196,KRW-ETH,2023-06-19,2023-06-19T09:00:00,2253000.0,2289000.0,2233000.0,2269000.0,1687219194922,19506325122.17027,8624.03796608,2253000.0,16000.0,0.0071016423
197,KRW-ETH,2023-06-20,2023-06-20T09:00:00,2270000.0,2345000.0,2259000.0,2339000.0,1687305597536,38637297542.68723,16805.33253345,2269000.0,70000.0,0.030850595
198,KRW-ETH,2023-06-21,2023-06-21T09:00:00,2340000.0,2481000.0,2333000.0,2469000.0,1687391998025,71148192315.43935,29533.91520298,2339000.0,130000.0,0.0555793074
199,KRW-ETH,2023-06-22,2023-06-22T09:00:00,2468000.0,2524000.0,2446000.0,2451000.0,1687478399599,55984529076.38944,22519.5367668,2469000.0,-18000.0,-0.007290401
200,KRW-ETH,2023-06-23,2023-06-23T09:00:00,2450000.0,2549000.0,2450000.0,2509000.0,1687564799355,56843272819.14702,22720.87360738,2451000.0,58000.0,0.0236638107
201,KRW-ETH,2023-06-24,2023-06-24T09:00:00,2509000.0,2527000.0,2487000.0,2499000.0,1687651191044,31262173461.13739,12464.75026181,2509000.0,-10000.0,-0.0039856517
202,KRW-ETH,2023-06-25,2023-06-25T09:00:00,2500000.0,2571000.0,2489000.0,2514000.0,1687737599770,44590379706.26661,17601.44824111,2499000.0,15000.0,0.006002401
203,KRW-ETH,2023-06-26,2023-06-26T09:00:00,2513000.0,2526000.0,2439000.0,2466000.0,1687823998006,42031007276.28892,16937.66977875,2514000.0,-48000.0,-0.0190930788
204,KRW-ETH,2023-06-27,2023-06-27T09:00:00,2465000.0,2527000.0,2461000.0,2498000.0,1687910399907,30307467460.0963,12190.3560018,2466000.0,32000.0,0.0129764801
205,KRW-ETH,2023-06-28,2023-06-28T09:00:00,2498000.0,2502000.0,2430000.0,2431000.0,1687996797678,28275591237.95608,11483.37444699,2498000.0,-67000.0,-0.0268214572
206,KRW-ETH,2023-06-29,2023-06-29T09:00:00,2431000.0,2500000.0,2428000.0,2469000.0,1688083199820,26573009371.94704,10760.74349905,2431000.0,38000.0,0.0156314274
207,KRW-ETH,2023-06-30,2023-06-30T09:00:00,2469000.0,2586000.0,2431000.0,2574000.0,1688169597328,94085524847.89354,37417.47737274,2469000.0,105000.0,0.042527339
208,KRW-ETH,2023-07-01,2023-07-01T09:00:00,2574000.0,2591000.0,2540000.0,2563000.0,1688255982975,37420264836.35272,14579.46659515,2574000.0,-11000.0,-0.0042735043
209,KRW-ETH,2023-07-02,2023-07-02T09:00:00,2563000.0,2600000.0,2519000.0,2572000.0,1688342398031,26671069325.80907,10435.2565061,2563000.0,9000.0,0.0035115099
210,KRW-ETH,2023-07-03,2023-07-03T09:00:00,2572000.0,2616000.0,2567000.0,2582000.0,1688428798845,36251275625.19516,13983.4896511,2572000.0,10000.0,0.0038880249
211,KRW-ETH,2023-07-04,2023-07-04T09:00:00,2582000.0,2599000.0,2552000.0,2557000.0,1688515196831,22948269133.54767,8905.38686615,2582000.0,-25000.0,-0.0096824167
212,KRW-ETH,2023-07-05,2023-07-05T09:00:00,2557000.0,2567000.0,2495000.0,2531000.0,1688601592126,32418660596.61272,12811.91101646,2557000.0,-26000.0,-0.0101681658
213,KRW-ETH,2023-07-06,2023-07-06T09:00:00,2531000.0,2583000.0,2465000.0,2465000.0,1688687998325,41970688925.37265,16636.13653825,2531000.0,-66000.0,-0.0260766495
214,KRW-ETH,2023-07-07,2023-07-07T09:00:00,2465000.0,2489000.0,2442000.0,2481000.0,1688774397172,22747441262.10085,9222.60652251,2465000.0,16000.0,0.0064908722
215,KRW-ETH,2023-07-08,2023-07-08T09:00:00,2480000.0,2484000.0,2451000.0,2474000.0,1688860796593,9640715929.19211,3906.75761279,2481000.0,-7000.0,-0.002821443
216,KRW-ETH,2023-07-09,2023-07-09T09:00:00,2474000.0,2484000.0,2455000.0,2460000.0,1688947197076,10296973638.62544,4170.14853444,2474000.0,-14000.0,-0.0056588521
217,KRW-ETH,2023-07-10,2023-07-10T09:00:00,2460000.0,2504000.0,2445000.0,2475000.0,1689033592228,19708223004.06372,7990.80717012,2460000.0,15000.0,0.006097561
218,KRW-ETH,2023-07-11,2023-07-11T09:00:00,2475000.0,2483000.0,2453000.0,2461000.0,1689119995639,16688216590.64259,6766.91384544,2475000.0,-14000.0,-0.0056565657
219,KRW-ETH,2023-07-12,2023-07-12T09:00:00,2464000.0,2489000.0,2450000.0,2450000.0,1689206398572,23850740380.15955,9665.69536096,2461000.0,-11000.0,-0.0044697278
220,KRW-ETH,2023-07-13,2023-07-13T09:00:00,2453000.0,2563000.0,2424000.0,2553000.0,1689292798841,73424672567.07268,29360.39864047,2450000.0,103000.0,0.0420408163
221,KRW-ETH,2023-07-14,2023-07-14T09:00:00,2553000.0,2580000.0,2456000.0,2499000.0,1689379199670,52330735234.25173,20635.81285221,2553000.0,-54000.0,-0.0211515864
222,KRW-ETH,2023-07-15,2023-07-15T09:00:00,2499000.0,2500000.0,2471000.0,2479000.0,1689465594498,18526137471.0983,7464.71148614,2499000.0,-20000.0,-0.0080032013
223,KRW-ETH,2023-07-16,2023-07-16T09:00:00,2480000.0,2498000.0,2465000.0,2476000.0,1689551994537,15510076012.76805,6250.04660511,2479000.0,-3000.0,-0.0012101654
224,KRW-ETH,2023-07-17,2023-07-17T09:00:00,2477000.0,2486000.0,2422000.0,2455000.0,1689638398324,29285489010.18721,11899.57478072,2476000.0,-21000.0,-0.0084814216
225,KRW-ETH,2023-07-18,2023-07-18T09:00:00,2455000.0,2462000.0,2421000.0,2441000.0,1689724797082,19420812736.6084,7965.48694257,2455000.0,-14000.0,-0.0057026477
226,KRW-ETH,2023-07-19,2023-07-19T09:00:00,2441000.0,2468000.0,2420000.0,2423000.0,1689811196102,23676587373.52546,9679.56338381,2441000.0,-18000.0,-0.007374027
227,KRW-ETH,2023-07-20,2023-07-20T09:00:00,2422000.0,2473000.0,2419000.0,2447000.0,1689897596502,23957461772.10574,9790.13083834,2423000.0,24000.0,0.0099050764
228,KRW-ETH,2023-07-21,2023-07-21T09:00:00,2447000.0,2469000.0,2442000.0,2456000.0,1689983984626,12267487493.19425,5000.53776901,2447000.0,9000.0,0.003677973
229,KRW-ETH,2023-07-22,2023-07-22T09:00:00,2459000.0,2463000.0,2418000.0,2430000.0,1690070398305,12528665880.06694,5126.53499805,2456000.0,-26000.0,-0.0105863192
230,KRW-ETH,2023-07-23,2023-07-23T09:00:00,2431000.0,2461000.0,2417000.0,2444000.0,1690156795792,13714027888.59749,5631.67228633,2430000.0,14000.0,0.0057613169
231,KRW-ETH,2023-07-24,2023-07-24T09:00:00,2444000.0,2447000.0,2391000.0,2404000.0,1690243200028,25321778508.56971,10498.41860257,2444000.0,-40000.0,-0.0163666121
232,KRW-ETH,2023-07-25,2023-07-25T09:00:00,2404000.0,2427000.0,2389000.0,2411000.0,1690329593650,17088445555.90945,7104.7112561,2404000.0,7000.0,0.0029118136
233,KRW-ETH,2023-07-26,2023-07-26T09:00:00,2411000.0,2438000.0,2392000.0,2416000.0,1690415994719,19093291791.88489,7922.51466144,2411000.0,5000.0,0.0020738283
234,KRW-ETH,2023-07-27,2023-07-27T09:00:00,2417000.0,2442000.0,2411000.0,2414000.0,1690502393764,15728888340.86552,6485.17115559,2416000.0,-2000.0,-0.0008278146
235,KRW-ETH,2023-07-28,2023-07-28T09:00:00,2416000.0,2439000.0,2405000.0,2424000.0,1690588797254,14676090013.09183,6070.8203604,2414000.0,10000.0,0.0041425021
236,KRW-ETH,2023-07-29,2023-07-29T09:00:00,2424000.0,2439000.0,2420000.0,2426000.0,1690675198344,6770333968.7839,2791.41307963,2424000.0,2000.0,0.0008250825
237,KRW-ETH,2023-07-30,2023-07-30T09:00:00,2426000.0,2439000.0,2404000.0,2409000.0,1690761595159,14291827848.83553,5899.88309291,2426000.0,-17000.0,-0.0070074196
238,KRW-ETH,2023-07-31,2023-07-31T09:00:00,2412000.0,2428000.0,2405000.0,2409000.0,1690847996407,13751492474.96759,5699.32510605,2409000.0,,0.0
239,KRW-ETH,2023-08-01,2023-08-01T09:00:00,2409000.0,2438000.0,2370000.0,2437000.0,1690934399949,22724190304.88848,9480.33228066,2409000.0,28000.0,0.0116230801
240,KRW-ETH,2023-08-02,2023-08-02T09:00:00,2434000.0,2450000.0,2403000.0,2420000.0,1691020795547,21892734317.57228,9006.37549768,2437000.0,-17000.0,-0.0069757899
241,KRW-ETH,2023-08-03,2023-08-03T09:00:00,2420000.0,2446000.0,2411000.0,2418000.0,1691107197053,13263223941.40806,5472.98632265,2420000.0,-2000.0,-0.0008264463
242,KRW-ETH,2023-08-04,2023-08-04T09:00:00,2420000.0,2442000.0,2410000.0,2420000.0,1691193597898,14400347186.88549,5937.46376119,2418000.0,2000.0,0.0008271299
243,KRW-ETH,2023-08-05,2023-08-05T09:00:00,2422000.0,2435000.0,2413000.0,2431000.0,1691279998444,8650357350.3352,3567.00492201,2420000.0,11000.0,0.0045454545
244,KRW-ETH,2023-08-06,2023-08-06T09:00:00,2431000.0,2440000.0,2425000.0,2427000.0,1691366392493,9040501468.1996,3716.31649356,2431000.0,-4000.0,-0.0016454134
245,KRW-ETH,2023-08-07,2023-08-07T09:00:00,2429000.0,2443000.0,2391000.0,2421000.0,1691452796900,21289788391.37105,8794.63221003,2427000.0,-6000.0,-0.0024721879
246,KRW-ETH,2023-08-08,2023-08-08T09:00:00,2419000.0,2467000.0,2413000.0,2455000.0,1691539195041,19113867402.60781,7830.32340198,2421000.0,34000.0,0.0140437836
247,KRW-ETH,2023-08-09,2023-08-09T09:00:00,2455000.0,2477000.0,2454000.0,2460000.0,1691625586434,15869710154.23651,6442.23903253,2455000.0,5000.0,0.0020366599
248,KRW-ETH,2023-08-10,2023-08-10T09:00:00,2461000.0,2475000.0,2449000.0,2460000.0,1691711991265,15653713042.66584,6362.94655955,2460000.0,,0.0
249,KRW-ETH,2023-08-11,2023-08-11T09:00:00,2461000.0,2472000.0,2452000.0,2468000.0,1691798399748,10805994468.75891,4388.70160989,2460000.0,8000.0,0.0032520325
250,KRW-ETH,2023-08-12,2023-08-12T09:00:00,2468000.0,2472000.0,2463000.0,2469000.0,1691884799384,6224130797.21422,2521.51312876,2468000.0,1000.0,0.0004051864
251,KRW-ETH,2023-08-13,2023-08-13T09:00:00,2469000.0,2483000.0,2455000.0,2456000.0,1691971193977,9482974905.20007,3841.95806389,2469000.0,-13000.0,-0.0052652896
252,KRW-ETH,2023-08-14,2023-08-14T09:00:00,2456000.0,2480000.0,2453000.0,2464000.0,1692057594835,12433647929.64359,5042.74629614,2456000.0,8000.0,0.003257329
253,KRW-ETH,2023-08-15,2023-08-15T09:00:00,2463000.0,2483000.0,2461000.0,2468000.0,1692143995001,18044057777.32988,7297.14740493,2464000.0,4000.0,0.0016233766
254,KRW-ETH,2023-08-16,2023-08-16T09:00:00,2468000.0,2475000.0,2447000.0,2453000.0,1692230399478,25866504739.75838,10499.53110496,2468000.0,-15000.0,-0.0060777958
255,KRW-ETH,2023-08-17,2023-08-17T09:00:00,2453000.0,2457000.0,2246000.0,2311000.0,1692316799962,74800319558.666,31908.59296929,2453000.0,-142000.0,-0.0578883
256,KRW-ETH,2023-08-18,2023-08-18T09:00:00,2311000.0,2333000.0,2265000.0,2289000.0,1692403199695,39954344184.44444,17375.02558661,2311000.0,-22000.0,-0.0095196884
257,KRW-ETH,2023-08-19,2023-08-19T09:00:00,2291000.0,2339000.0,2281000.0,2305000.0,1692489595296,14294724647.70751,6215.03085492,2289000.0,16000.0,0.0069899519
258,KRW-ETH,2023-08-20,2023-08-20T09:00:00,2305000.0,2327000.0,2288000.0,2312000.0,1692575990484,12467578241.98527,5413.87973207,2305000.0,7000.0,0.0030368764
259,KRW-ETH,2023-08-21,2023-08-21T09:00:00,2311000.0,2314000.0,2270000.0,2286000.0,1692662398189,14235933275.4512,6212.73072977,2312000.0,-26000.0,-0.0112456747
260,KRW-ETH,2023-08-22,2023-08-22T09:00:00,2286000.0,2293000.0,2200000.0,2241000.0,1692748797958,21938546723.21783,9746.65016816,2286000.0,-45000.0,-0.0196850394
261,KRW-ETH,2023-08-23,2023-08-23T09:00:00,2241000.0,2305000.0,2230000.0,2285000.0,1692835200029,20528567715.69898,9088.13226077,2241000.0,44000.0,0.0196340919
262,KRW-ETH,2023-08-24,2023-08-24T09:00:00,2285000.0,2289000.0,2232000.0,2262000.0,1692921599096,14992475999.17083,6645.60216871,2285000.0,-23000.0,-0.0100656455
263,KRW-ETH,2023-08-25,2023-08-25T09:00:00,2262000.0,2283000.0,2233000.0,2252000.0,1693007994567,15330348041.46816,6814.57636751,2262000.0,-10000.0,-0.0044208665
264,KRW-ETH,2023-08-26,2023-08-26T09:00:00,2253000.0,2255000.0,2238000.0,2242000.0,1693094372534,5733354691.16971,2551.75979583,2252000.0,-10000.0,-0.0044404973
265,KRW-ETH,2023-08-27,2023-08-27T09:00:00,2243000.0,2253000.0,2236000.0,2247000.0,1693180795955,8235446476.93085,3668.40285298,2242000.0,5000.0,0.0022301517
266,KRW-ETH,2023-08-28,2023-08-28T09:00:00,2247000.0,2253000.0,2206000.0,2234000.0,1693267195960,18219163642.69238,8167.75124613,2247000.0,-13000.0,-0.0057854918
267,KRW-ETH,2023-08-29,2023-08-29T09:00:00,2235000.0,2354000.0,2223000.0,2336000.0,1693353598256,37983717521.01063,16491.43112496,2234000.0,102000.0,0.0456580125
268,KRW-ETH,2023-08-30,2023-08-30T09:00:00,2333000.0,2341000.0,2303000.0,2319000.0,1693439996024,18906903064.27346,8138.87155698,2336000.0,-17000.0,-0.0072773973
269,KRW-ETH,2023-08-31,2023-08-31T09:00:00,2319000.0,2347000.0,2238000.0,2255000.0,1693526395277,27538904588.30581,11984.26800497,2319000.0,-64000.0,-0.0275981026
270,KRW-ETH,2023-09-01,2023-09-01T09:00:00,2252000.0,2263000.0,2205000.0,2232000.0,1693612778113,20120546175.75009,8982.78369445,2255000.0,-23000.0,-0.0101995565
271,KRW-ETH,2023-09-02,2023-09-02T09:00:00,2233000.0,2246000.0,2216000.0,2227000.0,1693699189879,15400810802.25993,6907.10929356,2232000.0,-5000.0,-0.0022401434
272,KRW-ETH,2023-09-03,2023-09-03T09:00:00,2227000.0,2239000.0,2216000.0,2225000.0,1693785596257,8318309200.50679,3739.18000339,2227000.0,-2000.0,-0.0008980692
273,KRW-ETH,2023-09-04,2023-09-04T09:00:00,2226000.0,2229000.0,2200000.0,2211000.0,1693871972826,12400718059.9983,5602.36360002,2225000.0,-14000.0,-0.0062921348
274,KRW-ETH,2023-09-05,2023-09-05T09:00:00,2212000.0,2244000.0,2190000.0,2220000.0,1693958391383,14050582585.10994,6349.17011364,2211000.0,9000.0,0.0040705563
275,KRW-ETH,2023-09-06,2023-09-06T09:00:00,2222000.0,2285000.0,2200000.0,2220000.0,1694044796186,12637585211.36144,5685.82639271,2220000.0,,0.0
276,KRW-ETH,2023-09-07,2023-09-07T09:00:00,2222000.0,2251000.0,2212000.0,2238000.0,1694131168384,13792550819.98256,6196.76061625,2220000.0,18000.0,0.0081081081
277,KRW-ETH,2023-09-08,2023-09-08T09:00:00,2237000.0,2245000.0,2201000.0,2227000.0,1694217599617,11775411131.10475,5286.28240101,2238000.0,-11000.0,-0.0049151028
278,KRW-ETH,2023-09-09,2023-09-09T09:00:00,2228000.0,2231000.0,2218000.0,2227000.0,1694303959189,4248510499.41062,1909.028127,2227000.0,,0.0
279,KRW-ETH,2023-09-10,2023-09-10T09:00:00,2228000.0,2229000.0,2192000.0,2205000.0,1694390399290,9809066804.40808,4430.74710411,2227000.0,-22000.0,-0.0098787607
280,KRW-ETH,2023-09-11,2023-09-11T09:00:00,2205000.0,2205000.0,2100000.0,2117000.0,1694476799605,29971553661.79598,13922.14735187,2205000.0,-88000.0,-0.0399092971
281,KRW-ETH,2023-09-12,2023-09-12T09:00:00,2117000.0,2200000.0,2113000.0,2161000.0,1694563197032,20364730491.88921,9429.84549733,2117000.0,44000.0,0.0207841285
282,KRW-ETH,2023-09-13,2023-09-13T09:00:00,2161000.0,2190000.0,2150000.0,2177000.0,1694649561427,15364007524.84293,7085.961545,2161000.0,16000.0,0.0074039796
283,KRW-ETH,2023-09-14,2023-09-14T09:00:00,2177000.0,2223000.0,2175000.0,2197000.0,1694735996387,17759890313.07642,8069.59226178,2177000.0,20000.0,0.0091869545
284,KRW-ETH,2023-09-15,2023-09-15T09:00:00,2197000.0,2233000.0,2186000.0,2215000.0,1694822396577,15494045731.12432,7022.22991005,2197000.0,18000.0,0.0081929904
285,KRW-ETH,2023-09-16,2023-09-16T09:00:00,2215000.0,2227000.0,2208000.0,2215000.0,1694908795997,10241851273.35356,4623.75862002,2215000.0,,0.0
286,KRW-ETH,2023-09-17,2023-09-17T09:00:00,2215000.0,2215000.0,2182000.0,2187000.0,1694995193967,8113241895.0174,3693.71801142,2215000.0,-28000.0,-0.0126410835
287,KRW-ETH,2023-09-18,2023-09-18T09:00:00,2188000.0,2242000.0,2170000.0,2200000.0,1695081599923,21387600547.83918,9680.42187766,2187000.0,13000.0,0.0059442158
288,KRW-ETH,2023-09-19,2023-09-19T09:00:00,2200000.0,2227000.0,2183000.0,2205000.0,1695167992225,15556070654.84847,7059.36743428,2200000.0,5000.0,0.0022727273
289,KRW-ETH,2023-09-20,2023-09-20T09:00:00,2205000.0,2214000.0,2166000.0,2185000.0,1695254394715,20282756042.65265,9245.59533712,2205000.0,-20000.0,-0.0090702948
290,KRW-ETH,2023-09-21,2023-09-21T09:00:00,2185000.0,2197000.0,2130000.0,2146000.0,1695340792357,20313393730.36888,9363.54786053,2185000.0,-39000.0,-0.0178489703
291,KRW-ETH,2023-09-22,2023-09-22T09:00:00,2148000.0,2165000.0,2140000.0,2158000.0,1695427173351,10155472623.35448,4711.55265038,2146000.0,12000.0,0.0055917987
292,KRW-ETH,2023-09-23,2023-09-23T09:00:00,2157000.0,2162000.0,2151000.0,2158000.0,1695513596987,5313279067.78274,2464.08351452,2158000.0,,0.0
293,KRW-ETH,2023-09-24,2023-09-24T09:00:00,2158000.0,2164000.0,2131000.0,2137000.0,1695599996387,9159824335.57397,4256.95000112,2158000.0,-21000.0,-0.0097312326
294,KRW-ETH,2023-09-25,2023-09-25T09:00:00,2139000.0,2158000.0,2115000.0,2141000.0,1695686398464,15550798805.1503,7290.94258798,2137000.0,4000.0,0.0018717829
